session_id,station_id,vehicle_id,session_start,session_end,kwh_delivered,session_type,cost_usd,payment_method,connector_used,user_id
SES-015334,STN-011,VH-001,07-31-2025 22:58:02,07-31-2025 23:46:02,67.6,DC Fast Charge,25.69,CREDIT_CARD,CCS,U-3564
SES-020123,STN-002,VH-010,10/06/2025 19:07,10/06/2025 21:45,10.56,Level 2,3.91,CREDIT_CARD,CCS,U-7731
SES-021503,STN-015,VH-014,2025-10-25 08:34:01,2025-10-25 10:04:01,76.62,DC Fast Charge,28.35,app_wallet,Tesla Supercharger,U-9286
SES-014224,STN-003,VH-014,2025-07-20 23:35:28,2025-07-21 00:38:28,22.05,DC Fast Charge,8.82,CREDIT_CARD,CCS,U-8100
SES-018815,STN-003,V_tesla_model_3,09/19/2025 12:00,09/19/2025 12:18,33.19,Level 2,12.61,CREDIT_CARD,CHAdeMO,U-6773
SES-017974,STN-006,V_chevrolet_bolt_ev,09/07/2025 09:48,09/07/2025 12:31,38.09,DC Fast Charge,5.33,app_wallet,Tesla Supercharger,U-6054
SES-024418,STN-004,VH-003,12/03/2025 09:55,12/03/2025 10:32,61.54,DC Fast Charge,24.62,app_wallet,J1772,U-1733
SES-011814,STN-017,VH-005,2025/06/21 19:13,2025/06/21 21:22,1.3,Level 1,0.29,credit_card,CHAdeMO,U-9607
SES-003944,STN-003,VH-003,03-03-2025 08:53:06,03-03-2025 10:58:06,24.96,Level 2,4.99,Credit Card,J1772,U-3152
SES-010404,STN-015,VH-001,05/30/2025 09:31,05/30/2025 12:30,12.17,Level 2,3.04,Google Pay,CHAdeMO,U-9698
SES-017324,STN-007,VH-004,2025-08-29 09:06:25,2025-08-29 11:50:25,29.76,DC Fast Charge,11.01,RFID,CHAdeMO,U-3686
SES-019417,STN-017,VH-001,2025/09/27 17:58,2025/09/27 19:02,52.72,DC Fast Charge,13.18,Google Pay,Tesla Supercharger,U-7845
SES-023724,STN-010,VH-005,11-24-2025 19:49:02,11-24-2025 20:42:02,27.76,DC Fast Charge,10.83,Apple Pay,Tesla Supercharger,U-1045
SES-014924,STN-007,V_chevrolet_bolt_ev,2025/07/25 15:31,2025/07/25 18:03,52.18,DC Fast Charge,20.35,debit_card,Tesla Supercharger,U-8630
SES-014282,STN-016,VH-005,07-21-2025 19:17:38,07-21-2025 22:04:38,28.05,Level 2,3.65,debit_card,CHAdeMO,U-3004
SES-007711,STN-006,VH-009,19-Apr-2025 22:45:23,20-Apr-2025 00:50:23,23.01,DC Fast Charge,3.22,CREDIT_CARD,Tesla Supercharger,U-1641
SES-009005,STN-004,VH-014,2025-05-09 14:00:50,2025-05-09 16:30:50,-24.92,Level 2,10.47,Apple Pay,CCS,U-2318
SES-010695,STN-003,VH-004,2025/06/04 07:15,2025/06/04 07:37,17.28,DC Fast Charge,2.59,credit_card,Tesla Supercharger,U-7453
SES-026318,STN-010,VH-013,2025-12-26 11:06:50,2025-12-26 13:38:50,37.61,DC Fast Charge,7.15,credit card,Tesla Supercharger,U-5557
SES-024590,STN-003,VH-004,12/06/2025 08:07,12/06/2025 10:01,35.86,Level 2,3.59,credit card,J1772,U-4532
SES-017963,STN-006,VH-007,2025/09/07 09:32,2025/09/07 11:37,29.26,Level 2,11.7,RFID,CHAdeMO,U-9838
SES-007253,STN-003,VH-012,2025-04-12 15:35:51,2025-04-12 17:27:51,40.73,DC Fast Charge,10.18,CREDIT_CARD,Tesla Supercharger,U-4231
SES-017700,STN-014,VH-006,2025/09/04 18:38,2025/09/04 20:02,5.07,Level 2,NULL,credit card,CHAdeMO,U-3741
SES-007903,STN-005,VH-014,04-22-2025 13:09:50,04-22-2025 13:30:50,21.04,DC Fast Charge,2.1,RFID,CCS,U-8052
SES-009843,STN-006,V_hyundai_ioniq_5,2025-05-22 07:03:45,2025-05-22 07:35:45,61.1,DC Fast Charge,19.55,app_wallet,J1772,U-3679
SES-008922,STN-005,VH-009,07-May-2025 20:00:16,07-May-2025 23:00:16,19.28,DC Fast Charge,$6.17,Google Pay,CHAdeMO,U-1880
SES-016074,STN-004,VH-001,2025-08-11 09:22:51,2025-08-11 12:21:51,23.76,Level 2,9.5,Credit Card,J1772,U-1686
SES-011546,STN-005,VH-010,06/17/2025 11:04,06/17/2025 12:29,2.96,Level 1,0.95,credit card,Tesla Supercharger,U-4376
SES-010640,STN-001,VH-005,03-Jun-2025 17:49:55,03-Jun-2025 19:42:55,39.23,DC Fast Charge,16.08,Google Pay,Tesla Supercharger,U-8280
SES-001409,STN-009,VH-011,01/22/2025 12:35,01/22/2025 14:20,6.72,Level 2,1.14,Apple Pay,Tesla Supercharger,U-2453
SES-017713,STN-013,VH-008,09/04/2025 16:42,09/04/2025 19:07,38.05,DC Fast Charge,9.51,Credit Card,CCS,U-6560
SES-020377,STN13,VH-003,10-Oct-2025 03:34:05,10-Oct-2025 05:23:05,78.02,DC Fast Charge,$25.75,RFID,Tesla Supercharger,U-4046
SES-008182,STN-007,VH-010,04-26-2025 02:10:06,04-26-2025 05:05:06,54.49,DC Fast Charge,$22.34,Google Pay,CCS,U-1598
SES-006047,STN-002,VEH#0002,03/25/2025 21:08,03/25/2025 21:32,33.61,Level 2,11.76,CREDIT_CARD,CCS,U-7594
SES-022185,STN-011,V_tesla_model_y,11-03-2025 13:34:40,11-03-2025 16:01:40,18.97,Level 2,3.79,app_wallet,CCS,U-7594
SES-000952,STN-018,V_rivian_r1t,01/15/2025 07:40,01/15/2025 07:55,11.74,Level 2,4.58,credit_card,CHAdeMO,U-4208
SES-007980,STN-008,VH-004,2025-04-23 16:12:29,2025-04-23 18:42:29,76.19,DC Fast Charge,28.95,CREDIT_CARD,CCS,U-2821
SES-000721,STN-013,VEH#0012,01/12/2025 16:53,01/12/2025 18:05,8.35,Level 2,1.17,CREDIT_CARD,J1772,U-5639
SES-000238,STN-014,VH-013,04-Jan-2025 02:09:03,04-Jan-2025 02:33:03,62.51,DC Fast Charge,10.0,Credit Card,NaN,U-2016
SES-011754,STN-001,V_chevrolet_bolt_ev,2025-06-21 17:21:57,2025-06-21 19:25:57,65.84,DC Fast Charge,$20.41,Credit Card,CHAdeMO,U-2948
SES-011012,STN-007,VH-007,2025-06-10 21:06:03,2025-06-10 21:18:03,8.65,Level 1,$1.9,debit_card,CCS,U-8770
SES-025006,STN-012,VH-011,12-13-2025 21:07:46,12-13-2025 22:10:46,15.28,Level 2,3.36,Credit Card,CCS,U-6062
SES-006747,STN-004,VH-003,2025/04/04 11:39,2025/04/04 12:41,73.62,DC Fast Charge,32.39,app_wallet,Tesla Supercharger,U-1848
SES-018528,STN-008,VH-001,2025-09-15 08:41:52,2025-09-15 09:52:52,60.39,DC Fast Charge,7.25,Credit Card,CCS,U-2910
SES-021116,STN-003,VH-010,10-19-2025 17:30:17,10-19-2025 18:47:17,22.92,Level 2,9.86,app_wallet,CCS,U-5694
SES-019515,STN-017,VEH#0009,2025-09-27 09:04:46,2025-09-27 11:52:46,22.81,Level 2,4.33,debit_card,J1772,U-6838
SES-004595,STN-007,VH-009,03-10-2025 02:29:52,03-10-2025 02:46:52,74.77,DC Fast Charge,8.97,CREDIT_CARD,Tesla Supercharger,U-5867
SES-015413,STN-005,VH-006,2025-08-01 08:59:35,2025-08-01 11:50:35,21.17,DC Fast Charge,7.2,Apple Pay,CHAdeMO,U-5017
SES-008367,STN-009,VH-013,29-Apr-2025 19:19:44,29-Apr-2025 20:12:44,58.16,DC Fast Charge,6.4,app_wallet,CCS,U-4451
SES-014504,STN-017,VEH#0006,07/22/2025 14:00,07/22/2025 16:10,21.89,DC Fast Charge,5.25,debit_card,Tesla Supercharger,U-8784
SES-006540,STN-003,VEH#0006,04/01/2025 08:58,04/01/2025 10:12,31.12,Level 2,13.38,Google Pay,J1772,U-2946
SES-000187,STN-008,VEH#0003,2025-01-03 10:40:41,2025-01-03 11:11:41,14.06,Level 2,5.34,debit_card,CHAdeMO,U-8265
SES-012742,STN-015,VH-004,07/05/2025 21:06,07/05/2025 21:56,16.02,DC Fast Charge,4.49,Apple Pay,CCS,U-2745
SES-019688,STN-013,VH-004,09-30-2025 09:21:47,09-30-2025 10:02:47,8.1,Level 2,2.43,Credit Card,Tesla Supercharger,U-9228
SES-000809,STN-006,VH-011,2025/01/13 05:01,2025/01/13 06:28,34.62,DC Fast Charge,10.04,Google Pay,CHAdeMO,U-9335
SES-007773,STN-014,VH-005,2025-04-20 07:52:52,2025-04-20 09:49:52,7.66,Level 2,1.07,CREDIT_CARD,CHAdeMO,U-1759
SES-011956,STN-004,V_kia_ev6,2025-06-24 08:57:39,2025-06-24 09:13:39,29.53,DC Fast Charge,9.15,RFID,CCS,U-4249
SES-026906,STN-014,VH-004,12/31/2025 16:46,12/31/2025 19:41,31.42,Level 2,7.23,app_wallet,Tesla Supercharger,U-2252
SES-010300,STN-002,VH-002,2025/05/29 09:47,2025/05/29 10:00,6.32,Level 1,0.76,credit card,J1772,U-5388
SES-007127,STN-002,VH-009,2025/04/10 11:34,2025/04/10 13:10,36.17,Level 2,$10.13,app_wallet,CCS,U-9441
SES-006449,STN-010,VH-012,31-Mar-2025 21:11:38,31-Mar-2025 23:48:38,11.94,Level 2,4.9,RFID,Tesla Supercharger,U-5298
SES-026192,STN-015,VH-007,2025/12/25 14:41,2025/12/25 17:11,22.38,DC Fast Charge,N/A,credit_card,J1772,U-3734
SES-003036,STN-018,VH-005,17-Feb-2025 14:24:54,17-Feb-2025 17:07:54,64.35,DC Fast Charge,14.8,Google Pay,CHAdeMO,U-8936
SES-010745,STN-006,VH-011,05-Jun-2025 19:25:40,05-Jun-2025 21:12:40,13.81,Level 2,2.35,credit card,CHAdeMO,U-6340
SES-017093,STN16,VH-001,08-26-2025 18:46:11,08-26-2025 21:22:11,76.95,DC Fast Charge,20.78,credit_card,CHAdeMO,U-7460
SES-006711,STN-002,VH-011,04-Apr-2025 15:46:08,04-Apr-2025 17:28:08,49.74,DC Fast Charge,7.46,debit_card,CHAdeMO,U-7447
SES-002123,STN-009,VEH#0006,2025/02/03 09:47,2025/02/03 11:41,8.28,Level 1,1.08,RFID,J1772,U-2859
SES-011051,STN-006,VH-004,2025/06/10 10:51,2025/06/10 12:06,22.12,Level 2,3.76,debit_card,J1772,U-4402
SES-016004,STN-009,VH-001,2025/08/10 12:05,2025/08/10 14:37,73.03,DC Fast Charge,26.29,app_wallet,Tesla Supercharger,U-4640
SES-007342,STN-010,VH-006,04/13/2025 02:50,04/13/2025 04:07,28.7,Level 2,7.75,Credit Card,CHAdeMO,U-7876
SES-025052,STN-012,VH-011,2025-12-13 09:48:34,2025-12-13 10:22:34,30.53,DC Fast Charge,$8.24,Apple Pay,CHAdeMO,U-5000
SES-021579,STN-015,VH-013,2025-10-25 12:15:17,2025-10-25 14:02:17,23.93,Level 2,$8.61,credit card,Tesla Supercharger,U-4028
SES-015584,STN-011,VH-002,2025/08/04 04:44,2025/08/04 06:32,34.35,DC Fast Charge,$8.59,debit_card,CHAdeMO,U-4379
SES-025617,STN-018,VH-009,2025/12/20 16:18,2025/12/20 18:56,6.57,Level 2,1.58,Apple Pay,CCS,U-1127
SES-005665,STN-014,VH-008,2025-03-20 09:59:51,2025-03-20 12:08:51,25.57,DC Fast Charge,$4.6,debit_card,Tesla Supercharger,U-1751
SES-010808,STN-017,V_bmw_ix,2025/06/06 10:49,2025/06/06 11:06,54.1,DC Fast Charge,12.98,Credit Card,CHAdeMO,U-8485
SES-023502,STN-012,VEH#0004,11-21-2025 11:54:06,11-21-2025 13:20:06,37.9,Level 2,8.72,debit_card,Tesla Supercharger,U-5277
SES-021852,STN18,VH-007,2025/10/30 09:20,2025/10/30 12:20,21.74,DC Fast Charge,6.3,Google Pay,CHAdeMO,U-4281
SES-019165,STN-015,VH-006,2025/09/23 18:55,2025/09/23 21:49,39.89,Level 2,13.96,credit_card,J1772,U-9072
SES-014308,STN-018,VH-013,21-Jul-2025 16:34:52,21-Jul-2025 19:08:52,78.99,DC Fast Charge,26.86,Apple Pay,Tesla Supercharger,U-2471
SES-007459,STN-012,VH-011,15-Apr-2025 13:55:04,15-Apr-2025 16:53:04,64.11,DC Fast Charge,7.69,RFID,Tesla Supercharger,U-3403
SES-023896,STN-001,VH-004,11-27-2025 15:13:06,11-27-2025 17:47:06,51.61,DC Fast Charge,21.16,RFID,Tesla Supercharger,U-3719
SES-024040,STN-006,VH-003,2025-11-29 19:48:44,2025-11-29 21:42:44,7.27,Level 1,1.24,credit_card,CCS,U-9268
SES-005505,STN-005,VH-010,03/17/2025 15:48,03/17/2025 18:45,31.34,Level 2,5.95,app_wallet,Tesla Supercharger,U-7336
SES-018233,STN-013,VH-003,09/11/2025 12:07,09/11/2025 14:14,49.3,DC Fast Charge,13.8,CREDIT_CARD,CHAdeMO,U-7975
SES-019398,STN-014,VH-009,2025-09-27 09:06:36,2025-09-27 10:35:36,2.57,Level 1,$0.49,Apple Pay,CCS,U-2074
SES-024553,STN-002,VH-009,2025/12/05 19:52,2025/12/05 20:37,-29.21,DC Fast Charge,6.43,Apple Pay,J1772,U-9689
SES-015002,STN-001,VH-003,07-26-2025 14:50:14,07-26-2025 15:53:14,9.24,Level 1,$1.57,Apple Pay,J1772,U-3314
SES-002797,STN-018,VH-001,02-14-2025 18:43:57,02-14-2025 19:25:57,19.39,DC Fast Charge,6.4,Credit Card,CHAdeMO,U-7699
SES-017360,STN-007,VH-005,08/30/2025 08:53,08/30/2025 11:51,20.5,DC Fast Charge,$3.28,Apple Pay,CHAdeMO,U-2561
SES-007794,STN-017,V_rivian_r1t,2025/04/21 12:00,2025/04/21 12:31,43.49,DC Fast Charge,6.52,app_wallet,Tesla Supercharger,U-4840
SES-026006,STN-001,VH-006,12-24-2025 17:26:43,12-24-2025 18:11:43,5.57,Level 2,1.89,Apple Pay,CHAdeMO,U-7437
SES-024517,STN-010,VH-010,2025-12-05 11:35:46,2025-12-05 14:11:46,16.06,DC Fast Charge,6.91,debit_card,Tesla Supercharger,U-7659
SES-011424,STN-016,VH-009,2025-06-16 20:30:37,2025-06-16 21:31:37,25.6,DC Fast Charge,6.66,RFID,CHAdeMO,U-3233
SES-010611,STN-012,VH-004,06/03/2025 17:52,06/03/2025 18:52,8.47,Level 2,1.19,RFID,CCS,U-5800
SES-015580,STN05,V_tesla_model_y,2025/08/04 09:35,2025/08/04 09:56,42.13,DC Fast Charge,4.63,RFID,J1772,U-2381
SES-014446,STN-015,VH-005,22-Jul-2025 20:42:52,22-Jul-2025 23:39:52,27.13,Level 2,$10.04,Apple Pay,CHAdeMO,U-1002
SES-019806,STN-009,VH-011,02-Oct-2025 14:50:30,02-Oct-2025 15:27:30,16.03,Level 2,4.01,Credit Card,CCS,U-1083
SES-006614,STN-009,VH-001,04-02-2025 16:54:54,04-02-2025 19:02:54,70.51,DC Fast Charge,31.02,CREDIT_CARD,Tesla Supercharger,U-2140
SES-011961,STN-013,VH-004,2025/06/24 14:00,2025/06/24 14:58,10.93,Level 2,$3.06,Google Pay,CHAdeMO,U-7494
SES-021977,STN-012,VH-012,11-01-2025 19:42:36,11-01-2025 21:22:36,-4.15,Level 1,$0.66,Credit Card,Tesla Supercharger,U-3686
SES-004083,STN-006,VH-013,2025-03-05 18:21:01,2025-03-05 19:02:01,N/A,DC Fast Charge,$13.31,RFID,J1772,U-2362
SES-007125,STN-010,VH-013,04/10/2025 20:48,04/10/2025 22:17,70.89,DC Fast Charge,$19.14,Apple Pay,CCS,U-4790
SES-019404,STN-009,VH-010,2025/09/27 21:07,2025/09/27 23:05,35.29,Level 2,$10.94,debit_card,Tesla Supercharger,U-2048
SES-016879,STN-011,VH-002,2025-08-23 07:36:56,2025-08-23 08:20:56,30.09,Level 2,10.83,credit card,Tesla Supercharger,U-6644
SES-026100,STN-014,VH-013,2025-12-24 14:04:40,2025-12-24 16:50:40,39.33,Level 2,$4.72,credit_card,J1772,U-1524
SES-011208,STN-017,VH-005,2025-06-13 10:12:50,2025-06-13 11:08:50,18.67,Level 2,$6.35,RFID,CHAdeMO,U-7213
SES-012521,STN05,VH-001,07-02-2025 15:12:52,07-02-2025 18:01:52,3.89,Level 1,$1.4,credit_card,CHAdeMO,U-2210
SES-026832,STN-006,V_hyundai_ioniq_5,2025/12/30 23:07,2025/12/31 01:38,69.81,DC Fast Charge,13.96,debit_card,Tesla Supercharger,U-6567
SES-008176,STN-010,VH-010,2025/04/26 07:05,2025/04/26 07:25,4.72,Level 1,1.98,Google Pay,Tesla Supercharger,U-3519
SES-004201,STN-004,VH-012,03-07-2025 09:10:50,03-07-2025 09:36:50,19.25,DC Fast Charge,7.12,app_wallet,Tesla Supercharger,U-4890
SES-026197,STN-004,VH-006,2025-12-25 15:10:54,2025-12-25 16:41:54,59.49,DC Fast Charge,18.44,debit_card,Tesla Supercharger,U-2264
SES-014327,STN-015,VH-013,2025/07/21 19:25,2025/07/21 19:45,17.51,DC Fast Charge,6.3,Google Pay,J1772,U-6899
SES-017846,STN-001,VH-006,06-Sep-2025 18:36:58,06-Sep-2025 20:59:58,33.56,DC Fast Charge,7.05,Credit Card,J1772,U-2634
SES-013543,STN-003,VH-009,07/16/2025 17:35,07/16/2025 18:52,14.64,Level 2,$3.51,credit_card,CCS,U-7976
SES-003055,STN-015,VEH#0003,2025-02-17 20:38:30,2025-02-17 22:16:30,43.43,DC Fast Charge,18.67,CREDIT_CARD,CHAdeMO,U-3641
SES-017695,STN-002,VH-001,09/04/2025 16:50,09/04/2025 18:31,6.95,Level 1,1.25,debit_card,CHAdeMO,U-2100
SES-025109,STN-017,V_volkswagen_id.4,14-Dec-2025 16:36:11,14-Dec-2025 17:53:11,27.01,Level 2,$7.02,RFID,Tesla Supercharger,U-5926
SES-011227,STN-018,VH-007,13-Jun-2025 09:27:40,13-Jun-2025 10:53:40,33.02,DC Fast Charge,5.28,CREDIT_CARD,CCS,U-9141
SES-014638,STN-003,VH-006,2025-07-23 10:50:17,2025-07-23 11:16:17,40.41,DC Fast Charge,14.14,Credit Card,CCS,U-4754
SES-014436,STN-007,VH-009,22-Jul-2025 16:35:04,22-Jul-2025 17:35:04,62.91,DC Fast Charge,20.13,credit card,J1772,U-5704
SES-017833,STN-011,VH-007,09/06/2025 19:44,09/06/2025 20:40,3.8,Level 1,$0.72,credit_card,CCS,U-9514
SES-018391,STN-008,VH-012,09-13-2025 14:20:54,09-13-2025 16:22:54,17.27,DC Fast Charge,4.49,app_wallet,CCS,U-1786
SES-026439,STN-010,VH-014,12/27/2025 15:54,12/27/2025 16:47,75.1,DC Fast Charge,17.27,Google Pay,Tesla Supercharger,U-2862
SES-022509,STN-011,VH-011,11/08/2025 12:57,11/08/2025 15:15,35.4,Level 2,10.27,Credit Card,CHAdeMO,U-6453
SES-019559,STN-012,VH-013,09-28-2025 10:45:31,09-28-2025 13:15:31,52.52,DC Fast Charge,19.43,app_wallet,Tesla Supercharger,U-1777
SES-013313,STN-005,VH-011,07-14-2025 17:08:32,07-14-2025 18:40:32,24.13,Level 2,9.41,Credit Card,CCS,U-7257
SES-006508,STN-002,VH-004,04/01/2025 08:55,04/01/2025 11:16,24.18,Level 2,$4.35,CREDIT_CARD,CCS,U-1092
SES-004910,STN-003,VH-012,12-Mar-2025 10:35:38,12-Mar-2025 12:37:38,5.63,Level 1,0.73,credit card,CCS,U-9552
SES-011646,STN-016,VH-008,2025/06/19 17:47,2025/06/19 20:19,38.46,Level 2,$17.31,CREDIT_CARD,CHAdeMO,U-1532
SES-001136,STN-018,VH-004,2025-01-18 16:41:10,2025-01-18 19:24:10,57.78,DC Fast Charge,21.96,Apple Pay,J1772,U-7195
SES-008688,STN-008,VH-008,2025-05-03 17:39:54,2025-05-03 17:58:54,10.23,DC Fast Charge,2.46,credit_card,CHAdeMO,U-9702
SES-026706,STN-018,VH-011,2025-12-29 07:05:50,2025-12-29 09:57:50,16.86,DC Fast Charge,1.69,Apple Pay,CHAdeMO,U-7697
SES-022476,STN-005,VH-002,2025/11/08 15:19,2025/11/08 16:09,74.18,DC Fast Charge,$14.09,Google Pay,CCS,U-1373
SES-018811,STN-007,VH-011,2025/09/19 17:44,2025/09/19 20:24,20.22,DC Fast Charge,7.68,app_wallet,CCS,U-1784
SES-016411,STN-013,VH-011,16-Aug-2025 10:15:44,16-Aug-2025 12:25:44,33.27,Level 2,6.65,CREDIT_CARD,Tesla Supercharger,U-9561
SES-006003,STN-006,V_ford_f-150_lightning,03-25-2025 15:30:12,03-25-2025 18:25:12,22.94,DC Fast Charge,8.49,credit card,Tesla Supercharger,U-7358
SES-016041,STN-008,NaN,08/11/2025 21:28,08/12/2025 00:20,61.04,DC Fast Charge,14.04,RFID,CHAdeMO,U-2571
SES-014583,STN-006,VH-009,2025/07/23 14:00,2025/07/23 16:51,26.45,Level 2,$9.26,Credit Card,Tesla Supercharger,U-1160
SES-021101,STN-014,VH-003,19-Oct-2025 18:28:21,19-Oct-2025 19:42:21,55.89,DC Fast Charge,15.65,Apple Pay,CCS,U-4983
SES-008614,STN-002,VH-011,05-03-2025 09:35:54,05-03-2025 11:55:54,38.77,Level 2,10.08,Apple Pay,Tesla Supercharger,U-9374
SES-005611,STN-016,VH-003,03/19/2025 14:36,03/19/2025 17:36,25.01,DC Fast Charge,9.5,CREDIT_CARD,CCS,U-8760
SES-016449,STN-011,VEH#0003,2025-08-17 07:21:18,2025-08-17 08:09:18,27.86,Level 2,8.08,credit_card,J1772,U-2763
SES-008158,STN-012,VH-004,26-Apr-2025 16:42:38,26-Apr-2025 18:35:38,14.15,DC Fast Charge,5.94,debit_card,J1772,U-6170
SES-021208,STN-006,VH-001,10/21/2025 15:45,10/21/2025 16:10,5.06,Level 2,1.82,credit_card,CCS,U-3795
SES-004485,STN-006,VH-004,2025/03/09 17:14,2025/03/09 17:28,27.44,Level 2,$7.41,credit_card,Tesla Supercharger,U-8097
SES-002449,STN-009,VH-007,02/08/2025 07:28,02/08/2025 08:06,34.44,DC Fast Charge,8.61,Apple Pay,Tesla Supercharger,U-9201
SES-008493,STN-010,VH-006,01-May-2025 17:07:11,01-May-2025 20:06:11,27.1,DC Fast Charge,3.79,Apple Pay,CHAdeMO,U-1938
SES-012506,STN-017,VH-003,07-02-2025 10:15:21,07-02-2025 12:37:21,18.21,Level 2,6.74,Credit Card,J1772,U-2426
SES-006383,STN-013,VEH#0009,2025-03-30 09:10:31,2025-03-30 10:56:31,24.38,Level 2,3.41,debit_card,J1772,U-9909
SES-012937,STN-013,VH-010,08-Jul-2025 07:12:37,08-Jul-2025 09:14:37,35.65,Level 2,6.06,credit_card,CCS,U-4276
SES-023665,STN-018,VH-013,11/23/2025 09:30,11/23/2025 11:20,38.8,Level 2,3.88,app_wallet,Tesla Supercharger,U-8250
SES-016224,STN-001,VEH#0013,2025/08/14 23:18,2025/08/15 01:44,21.62,DC Fast Charge,$6.7,credit card,CHAdeMO,U-8193
SES-010217,STN-010,VH-007,2025/05/27 08:01,2025/05/27 08:39,20.18,DC Fast Charge,9.08,Google Pay,CCS,U-1452
SES-023478,STN-009,VH-008,2025/11/21 07:46,2025/11/21 10:19,24.51,Level 2,9.56,Google Pay,Tesla Supercharger,U-3206
SES-017195,STN-010,VH-013,2025-08-27 10:48:34,2025-08-27 12:11:34,2.84,Level 1,0.4,credit card,CHAdeMO,U-6773
SES-010674,STN-016,VH-009,2025-06-04 12:21:42,2025-06-04 14:40:42,4.68,Level 1,1.31,Apple Pay,J1772,U-2044
SES-017216,STN-013,VH-005,28-Aug-2025 09:52:35,28-Aug-2025 10:27:35,2.83,Level 1,1.08,debit_card,J1772,U-5458
SES-018637,STN-010,VH-008,09/16/2025 10:39,09/16/2025 10:58,16.01,Level 2,6.4,app_wallet,CHAdeMO,U-1998
SES-017628,STN-005,VEH#0004,09-03-2025 07:18:13,09-03-2025 07:56:13,79.87,DC Fast Charge,33.55,credit_card,CCS,U-1826
SES-016832,STN-016,VH-010,08-22-2025 09:06:58,08-22-2025 10:44:58,59.53,DC Fast Charge,$25.0,app_wallet,J1772,U-1207
SES-025140,STN-009,VEH#0002,14-Dec-2025 08:53:49,14-Dec-2025 11:02:49,60.71,DC Fast Charge,21.25,credit_card,CHAdeMO,U-8810
SES-025301,STN-007,VH-002,12-17-2025 08:04:46,12-17-2025 11:03:46,24.78,DC Fast Charge,2.97,Google Pay,Tesla Supercharger,U-5433
SES-005554,STN-005,VH-005,2025/03/18 17:48,2025/03/18 19:47,39.38,DC Fast Charge,11.42,Google Pay,CCS,U-6729
SES-010824,STN-016,VH-004,07-Jun-2025 10:56:23,07-Jun-2025 12:15:23,23.5,Level 2,10.11,debit_card,J1772,U-9000
SES-020226,STN-018,VH-014,2025/10/08 07:55,2025/10/08 09:48,67.24,DC Fast Charge,28.24,credit card,J1772,U-5406
SES-010763,STN-014,VH-007,06-06-2025 18:04:31,06-06-2025 18:21:31,9.06,Level 2,$3.9,app_wallet,Tesla Supercharger,U-5056
SES-019093,STN-018,VH-010,09/22/2025 15:13,09/22/2025 15:49,15.73,DC Fast Charge,5.03,Apple Pay,J1772,U-4375
SES-005156,STN-016,VH-014,14-Mar-2025 21:42:38,14-Mar-2025 23:37:38,7.17,Level 1,2.37,app_wallet,CHAdeMO,U-4314
SES-000465,STN-013,VH-004,2025-01-08 10:02:42,2025-01-08 12:05:42,27.61,Level 2,11.04,Credit Card,CCS,U-2395
SES-009627,STN-001,VH-003,05/19/2025 17:52,05/19/2025 18:21,37.83,Level 2,16.27,RFID,J1772,U-7264
SES-019071,STN-014,V_tesla_model_s,09-22-2025 21:26:04,09-22-2025 22:04:04,3.75,Level 1,$1.65,credit card,CHAdeMO,U-1514
SES-004444,STN-011,VH-012,09-Mar-2025 08:54:17,09-Mar-2025 09:26:17,37.25,Level 2,5.59,debit_card,CHAdeMO,U-4934
SES-006551,STN-010,VEH#0002,01-Apr-2025 09:47:03,01-Apr-2025 11:58:03,33.22,DC Fast Charge,13.62,Apple Pay,CHAdeMO,U-6867
SES-016550,STN-002,VH-013,2025-08-18 09:06:35,2025-08-18 09:45:35,42.33,DC Fast Charge,16.93,Apple Pay,CCS,U-5795
SES-009607,STN-002,VH-011,2025-05-18 09:18:10,2025-05-18 11:20:10,44.48,DC Fast Charge,5.78,Google Pay,CCS,U-1981
SES-006779,STN-006,VEH#0002,04/05/2025 07:53,04/05/2025 08:22,31.17,Level 2,9.04,Google Pay,Tesla Supercharger,U-1647
SES-020449,STN-008,VH-001,2025/10/11 07:52,2025/10/11 09:06,8.45,Level 2,1.1,credit_card,Tesla Supercharger,U-4759
SES-021916,STN-007,VH-009,31-Oct-2025 20:14:10,31-Oct-2025 22:16:10,25.3,Level 2,4.3,Apple Pay,J1772,U-7855
SES-004390,STN-012,VH-004,03-09-2025 10:28:05,03-09-2025 11:15:05,75.44,DC Fast Charge,30.18,Credit Card,Tesla Supercharger,U-7268
SES-012211,STN-017,VH-011,2025-06-27 13:42:37,2025-06-27 15:06:37,25.17,Level 2,4.03,debit_card,Tesla Supercharger,U-5875
SES-020858,STN-008,V_nissan_leaf,10/17/2025 00:34,10/17/2025 01:58,19.4,Level 2,3.88,RFID,CCS,U-4313
SES-024321,STN-009,VH-002,2025-12-02 07:07:32,2025-12-02 07:45:32,14.79,Level 2,1.92,Google Pay,CHAdeMO,U-9651
SES-013474,STN-002,VH-005,16-Jul-2025 15:54:44,16-Jul-2025 17:43:44,2.64,Level 1,0.34,credit_card,Tesla Supercharger,U-5121
SES-007109,STN-009,VH-009,09-Apr-2025 10:19:18,09-Apr-2025 12:19:18,2.33,Level 1,0.79,CREDIT_CARD,CHAdeMO,U-6662
SES-004864,STN01,VH-006,2025-03-12 17:45:30,2025-03-12 19:08:30,37.41,Level 2,11.97,Apple Pay,CCS,U-4303
